mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.0089181423187257,0.47867677449535895,0.22141051292419434,0.01133089276894308,0.5,2,linear,"{'C': 0.5, 'degree': 2, 'kernel': 'linear'}",0.4370860927152318,0.5364238410596026,0.4768211920529801,0.5364238410596026,0.46,0.48935099337748345,0.040451953111115956,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.209409713745117,0.37462908632455905,0.2598242282867432,0.01161168903157782,0.5,2,poly,"{'C': 0.5, 'degree': 2, 'kernel': 'poly'}",0.36423841059602646,0.3443708609271523,0.2847682119205298,0.40397350993377484,0.18666666666666668,0.31680353200883005,0.07559166069872074,44,0.41625207296849087,0.37645107794361526,0.41956882255389716,0.4842454394693201,0.4139072847682119,0.422084939540707,0.034795414325328365
8.811856937408447,1.8058828091558246,0.5095956325531006,0.10336420145808305,0.5,2,rbf,"{'C': 0.5, 'degree': 2, 'kernel': 'rbf'}",0.4503311258278146,0.47019867549668876,0.39072847682119205,0.45695364238410596,0.29333333333333333,0.4123090507726269,0.06543847326247573,34,0.6218905472636815,0.6169154228855721,0.6301824212271974,0.5787728026533997,0.6258278145695364,0.6147178017198774,0.018498149190332117
3.5729462146759032,0.8415834378160278,0.2542283058166504,0.08676361561020686,0.5,3,linear,"{'C': 0.5, 'degree': 3, 'kernel': 'linear'}",0.4370860927152318,0.5364238410596026,0.4768211920529801,0.5364238410596026,0.46,0.48935099337748345,0.040451953111115956,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.376037073135376,0.5255104383937317,0.25984344482421873,0.05211049533930254,0.5,3,poly,"{'C': 0.5, 'degree': 3, 'kernel': 'poly'}",0.2913907284768212,0.2913907284768212,0.271523178807947,0.2913907284768212,0.20666666666666667,0.2704724061810154,0.03281769382848237,53,0.3582089552238806,0.33996683250414594,0.37645107794361526,0.3416252072968491,0.4685430463576159,0.37695902386522134,0.04765785784943234
5.195280981063843,0.6054745503218659,0.35799369812011717,0.021973288678051563,0.5,3,rbf,"{'C': 0.5, 'degree': 3, 'kernel': 'rbf'}",0.4503311258278146,0.47019867549668876,0.39072847682119205,0.45695364238410596,0.29333333333333333,0.4123090507726269,0.06543847326247573,34,0.6218905472636815,0.6169154228855721,0.6301824212271974,0.5787728026533997,0.6258278145695364,0.6147178017198774,0.018498149190332117
2.927545404434204,0.6214640806250759,0.19766631126403808,0.022158294459715164,0.5,4,linear,"{'C': 0.5, 'degree': 4, 'kernel': 'linear'}",0.4370860927152318,0.5364238410596026,0.4768211920529801,0.5364238410596026,0.46,0.48935099337748345,0.040451953111115956,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.3457149982452394,1.016194709787078,0.2586111068725586,0.045774083128113825,0.5,4,poly,"{'C': 0.5, 'degree': 4, 'kernel': 'poly'}",0.2980132450331126,0.2847682119205298,0.2847682119205298,0.2781456953642384,0.2733333333333333,0.2838057395143488,0.008311598045290618,48,0.34991708126036486,0.33665008291873966,0.36981757877280264,0.33665008291873966,0.347682119205298,0.34814338901518893,0.012143487355125932
5.737133598327636,0.845442441176682,0.42661418914794924,0.07758516109133692,0.5,4,rbf,"{'C': 0.5, 'degree': 4, 'kernel': 'rbf'}",0.4503311258278146,0.47019867549668876,0.39072847682119205,0.45695364238410596,0.29333333333333333,0.4123090507726269,0.06543847326247573,34,0.6218905472636815,0.6169154228855721,0.6301824212271974,0.5787728026533997,0.6258278145695364,0.6147178017198774,0.018498149190332117
3.327910327911377,0.46956100422877933,0.21624650955200195,0.03371232709602781,1.0,2,linear,"{'C': 1.0, 'degree': 2, 'kernel': 'linear'}",0.4370860927152318,0.5364238410596026,0.4768211920529801,0.5364238410596026,0.46,0.48935099337748345,0.040451953111115956,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.204894256591797,0.47497370956527724,0.2655663967132568,0.072956014341027,1.0,2,poly,"{'C': 1.0, 'degree': 2, 'kernel': 'poly'}",0.4503311258278146,0.40397350993377484,0.32450331125827814,0.2781456953642384,0.18666666666666668,0.3287240618101545,0.09295918121887294,41,0.527363184079602,0.49585406301824214,0.5091210613598673,0.4759535655058043,0.48509933774834435,0.49867824234237207,0.01811436958690767
5.005044603347779,1.3633026661148426,0.478290319442749,0.14375128087786665,1.0,2,rbf,"{'C': 1.0, 'degree': 2, 'kernel': 'rbf'}",0.48344370860927155,0.5033112582781457,0.4370860927152318,0.5099337748344371,0.32,0.45075496688741723,0.07016630016895595,31,0.7545605306799337,0.7296849087893864,0.7379767827529021,0.7048092868988391,0.7433774834437086,0.734081798512954,0.016716289702968738
3.3377352714538575,0.44491801239859663,0.20758838653564454,0.038019543171099034,1.0,3,linear,"{'C': 1.0, 'degree': 3, 'kernel': 'linear'}",0.4370860927152318,0.5364238410596026,0.4768211920529801,0.5364238410596026,0.46,0.48935099337748345,0.040451953111115956,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.5686551094055177,0.4461776493555867,0.22690362930297853,0.012344121273469932,1.0,3,poly,"{'C': 1.0, 'degree': 3, 'kernel': 'poly'}",0.3509933774834437,0.2980132450331126,0.271523178807947,0.2980132450331126,0.19333333333333333,0.28237527593818984,0.05146605010970451,49,0.4129353233830846,0.38474295190713104,0.43283582089552236,0.5024875621890548,0.4155629139072848,0.4297129144564155,0.0395219167214484
