mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.022998046875,0.004568599150029409,0.01777949333190918,0.0038699825112189007,entropy,5,sqrt,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt'}",0.6481481481481481,0.7407407407407407,0.7962962962962963,0.8518518518518519,0.5094339622641509,0.7092941998602377,0.12046899025967,20,0.8790697674418605,0.827906976744186,0.7953488372093023,0.8325581395348837,0.6898148148148148,0.8049397071490094,0.06345276154793053
0.021193218231201173,0.002128496706918049,0.015743446350097657,0.0012583734267315278,entropy,5,log2,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2'}",0.7222222222222222,0.7777777777777778,0.8703703703703703,0.7962962962962963,0.6981132075471698,0.7729559748427672,0.06038698256500661,5,0.8697674418604651,0.8930232558139535,0.8558139534883721,0.8651162790697674,0.8796296296296297,0.8726701119724375,0.012745990070563677
0.052829647064208986,0.008080090086713246,0.018753433227539064,0.003489720623776916,entropy,10,,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None}",0.6296296296296297,0.7592592592592593,0.9074074074074074,0.9259259259259259,0.5660377358490566,0.7576519916142558,0.14411879337405273,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02195134162902832,0.0015075622360108995,0.017312383651733397,0.0026786820029841034,entropy,10,sqrt,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt'}",0.5740740740740741,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.7169811320754716,0.7248777078965758,0.08645482470082355,18,0.9488372093023256,0.9627906976744186,0.9302325581395349,0.9534883720930233,0.9166666666666666,0.9424031007751937,0.016675858291092766
0.02271108627319336,0.001779959511327437,0.017665529251098634,0.0028756348903284843,entropy,10,log2,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2'}",0.7962962962962963,0.7592592592592593,0.8333333333333334,0.8333333333333334,0.5660377358490566,0.7576519916142558,0.09966676434488261,9,0.9627906976744186,0.9441860465116279,0.9441860465116279,0.9674418604651163,0.9305555555555556,0.949832041343669,0.013515694011147012
0.053970718383789064,0.00434289660164731,0.01804656982421875,0.0015246062291005792,log_loss,,,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': None}",0.6296296296296297,0.7592592592592593,0.9074074074074074,0.9259259259259259,0.5660377358490566,0.7576519916142558,0.14411879337405273,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.024215078353881835,0.0030440875481787546,0.02066826820373535,0.003978089103812685,log_loss,,sqrt,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 'sqrt'}",0.6666666666666666,0.7037037037037037,0.7777777777777778,0.8703703703703703,0.7547169811320755,0.7546470999301187,0.06966016755473453,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.025035572052001954,0.003982395922647687,0.020083808898925783,0.006284091551448695,log_loss,,log2,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 'log2'}",0.6851851851851852,0.7962962962962963,0.7592592592592593,0.6481481481481481,0.5849056603773585,0.6947589098532494,0.07589741978531808,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.049877262115478514,0.006301990521339542,0.017906713485717773,0.0010768283211363987,log_loss,5,,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': None}",0.7592592592592593,0.7777777777777778,0.9259259259259259,0.9074074074074074,0.5660377358490566,0.7872816212438855,0.12921058807899338,1,0.9767441860465116,0.9906976744186047,0.9720930232558139,0.9534883720930233,0.9675925925925926,0.9721231696813092,0.012117332521668632
0.02431516647338867,0.0015718081938665748,0.019099664688110352,0.0019886406838968665,log_loss,5,sqrt,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt'}",0.6481481481481481,0.7407407407407407,0.7962962962962963,0.8518518518518519,0.5094339622641509,0.7092941998602377,0.12046899025967,20,0.8790697674418605,0.827906976744186,0.7953488372093023,0.8325581395348837,0.6898148148148148,0.8049397071490094,0.06345276154793053
0.022789955139160156,0.0005712446863602208,0.016841602325439454,0.001808808795864727,log_loss,5,log2,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2'}",0.7222222222222222,0.7777777777777778,0.8703703703703703,0.7962962962962963,0.6981132075471698,0.7729559748427672,0.06038698256500661,5,0.8697674418604651,0.8930232558139535,0.8558139534883721,0.8651162790697674,0.8796296296296297,0.8726701119724375,0.012745990070563677
0.05498294830322266,0.0038984693204627938,0.01687617301940918,0.0005139753253721737,log_loss,10,,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': None}",0.6296296296296297,0.7592592592592593,0.9074074074074074,0.9259259259259259,0.5660377358490566,0.7576519916142558,0.14411879337405273,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02368154525756836,0.0008184516604495736,0.016653919219970705,0.0005880072826921279,log_loss,10,sqrt,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'sqrt'}",0.5740740740740741,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.7169811320754716,0.7248777078965758,0.08645482470082355,18,0.9488372093023256,0.9627906976744186,0.9302325581395349,0.9534883720930233,0.9166666666666666,0.9424031007751937,0.016675858291092766
0.025932836532592773,0.0027392584022711626,0.01585073471069336,0.0013314234408625337,log_loss,10,log2,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2'}",0.7962962962962963,0.7592592592592593,0.8333333333333334,0.8333333333333334,0.5660377358490566,0.7576519916142558,0.09966676434488261,9,0.9627906976744186,0.9441860465116279,0.9441860465116279,0.9674418604651163,0.9305555555555556,0.949832041343669,0.013515694011147012
