mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03271183967590332,0.0051576696068666,0.018225765228271483,0.004556144381859866,entropy,5,sqrt,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt'}",0.3708609271523179,0.3841059602649007,0.41721854304635764,0.4304635761589404,0.26,0.3725298013245033,0.060254717136831656,19,0.4842454394693201,0.4577114427860697,0.46766169154228854,0.4444444444444444,0.4652317880794702,0.4638589612643186,0.013012834828921625
0.03404145240783692,0.003271518364622319,0.01977672576904297,0.0031528780859823792,entropy,5,log2,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2'}",0.44370860927152317,0.3973509933774834,0.423841059602649,0.3576158940397351,0.2733333333333333,0.37916997792494483,0.06026153610350944,14,0.45107794361525705,0.46434494195688225,0.4660033167495854,0.4560530679933665,0.5082781456953642,0.46915148320209105,0.020308278227334234
0.20981669425964355,0.016604095797897483,0.019073009490966797,0.0026584065224850486,entropy,10,,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None}",0.4105960264900662,0.46357615894039733,0.48344370860927155,0.5231788079470199,0.37333333333333335,0.45082560706401764,0.05307536988225739,4,0.900497512437811,0.8192371475953566,0.8092868988391376,0.8839137645107794,0.8923841059602649,0.8610638858686699,0.03869991334713852
0.03772611618041992,0.0022526464211875615,0.017462873458862306,0.0013810900144721468,entropy,10,sqrt,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt'}",0.3576158940397351,0.4304635761589404,0.4768211920529801,0.4370860927152318,0.31333333333333335,0.4030640176600442,0.05910242942853017,10,0.6683250414593698,0.6401326699834162,0.6285240464344942,0.6169154228855721,0.6821192052980133,0.6472032772121732,0.024419304772037454
0.033274364471435544,0.0019395794532229647,0.02086949348449707,0.006630912244380724,entropy,10,log2,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2'}",0.4503311258278146,0.37748344370860926,0.24503311258278146,0.44370860927152317,0.32666666666666666,0.368644591611479,0.07671683759941277,21,0.6882255389718076,0.6003316749585407,0.6368159203980099,0.6567164179104478,0.6837748344370861,0.6531728773351785,0.03236500658099968
0.2602099418640137,0.02303981782614462,0.017335796356201173,0.00035907612968232364,log_loss,,,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': None}",0.4370860927152318,0.41721854304635764,0.46357615894039733,0.4768211920529801,0.34,0.4269403973509934,0.04813804105783803,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05488119125366211,0.01485914509091042,0.020351266860961913,0.002817497835333684,log_loss,,sqrt,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 'sqrt'}",0.36423841059602646,0.37748344370860926,0.3973509933774834,0.41721854304635764,0.3333333333333333,0.37792494481236205,0.028626163492180723,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03983311653137207,0.0027506525346296194,0.01874260902404785,0.0003646590897459742,log_loss,,log2,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 'log2'}",0.4105960264900662,0.4304635761589404,0.44370860927152317,0.31788079470198677,0.36666666666666664,0.3938631346578366,0.0460806188824967,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.13189325332641602,0.011657364202451323,0.019269561767578124,0.0017488069027110171,log_loss,5,,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': None}",0.423841059602649,0.5364238410596026,0.4370860927152318,0.5033112582781457,0.41333333333333333,0.46279911699779247,0.04834787935699953,1,0.6749585406301825,0.6119402985074627,0.5887230514096186,0.593698175787728,0.6440397350993378,0.6226719602868658,0.03255040844948105
0.03574323654174805,0.0023657686482215826,0.021491336822509765,0.007146478285930491,log_loss,5,sqrt,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt'}",0.3708609271523179,0.3841059602649007,0.41721854304635764,0.4304635761589404,0.26,0.3725298013245033,0.060254717136831656,19,0.4842454394693201,0.4577114427860697,0.46766169154228854,0.4444444444444444,0.4652317880794702,0.4638589612643186,0.013012834828921625
0.03748936653137207,0.0042798804739130406,0.019745254516601564,0.0020330121796917427,log_loss,5,log2,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2'}",0.44370860927152317,0.3973509933774834,0.423841059602649,0.3576158940397351,0.2733333333333333,0.37916997792494483,0.06026153610350944,14,0.45107794361525705,0.46434494195688225,0.4660033167495854,0.4560530679933665,0.5082781456953642,0.46915148320209105,0.020308278227334234
0.16795382499694825,0.005132086186511464,0.010700464248657227,0.0008859079269657841,log_loss,10,,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': None}",0.4105960264900662,0.46357615894039733,0.48344370860927155,0.5231788079470199,0.37333333333333335,0.45082560706401764,0.05307536988225739,4,0.900497512437811,0.8192371475953566,0.8092868988391376,0.8839137645107794,0.8923841059602649,0.8610638858686699,0.03869991334713852
0.04134578704833984,0.0043041637328998465,0.017502355575561523,0.000473404146796891,log_loss,10,sqrt,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'sqrt'}",0.3576158940397351,0.4304635761589404,0.4768211920529801,0.4370860927152318,0.31333333333333335,0.4030640176600442,0.05910242942853017,10,0.6683250414593698,0.6401326699834162,0.6285240464344942,0.6169154228855721,0.6821192052980133,0.6472032772121732,0.024419304772037454
0.03292102813720703,0.003401154035568795,0.017245769500732422,0.0011241106764744413,log_loss,10,log2,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2'}",0.4503311258278146,0.37748344370860926,0.24503311258278146,0.44370860927152317,0.32666666666666666,0.368644591611479,0.07671683759941277,21,0.6882255389718076,0.6003316749585407,0.6368159203980099,0.6567164179104478,0.6837748344370861,0.6531728773351785,0.03236500658099968
