mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03219561576843262,0.00246961941804728,0.01981015205383301,0.0024637853767247708,entropy,5,sqrt,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt'}",0.5231788079470199,0.44370860927152317,0.3708609271523179,0.6622516556291391,0.5733333333333334,0.5146666666666666,0.10100564332805252,3,0.5771144278606966,0.6069651741293532,0.6268656716417911,0.538971807628524,0.5778145695364238,0.5855463301593578,0.029886846957257317
0.02959451675415039,0.0019033012935995648,0.017053890228271484,0.0009310859325362195,entropy,5,log2,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2'}",0.5364238410596026,0.423841059602649,0.33774834437086093,0.6821192052980133,0.5533333333333333,0.5066931567328918,0.11767781252381289,8,0.6053067993366501,0.6235489220563848,0.6301824212271974,0.5505804311774462,0.5794701986754967,0.597817754494635,0.02944027156177544
0.19817671775817872,0.013294939305418568,0.017753219604492186,0.0013251446492910338,entropy,10,,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None}",0.5496688741721855,0.4304635761589404,0.39072847682119205,0.6225165562913907,0.5733333333333334,0.5133421633554084,0.08802340008000135,6,0.8689883913764511,0.835820895522388,0.8739635157545605,0.857379767827529,0.8410596026490066,0.855442434625987,0.014980969947653982
0.035210037231445314,0.0010628103882978565,0.0175905704498291,0.0004803870243545385,entropy,10,sqrt,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt'}",0.4768211920529801,0.4900662251655629,0.32450331125827814,0.41721854304635764,0.4,0.4217218543046358,0.05941456711524426,26,0.7048092868988391,0.7280265339966833,0.7711442786069652,0.6799336650082919,0.7218543046357616,0.7211536138293082,0.030043354565569728
0.03082585334777832,0.0031782410556247275,0.017144203186035156,0.0009529645662909825,entropy,10,log2,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2'}",0.543046357615894,0.4370860927152318,0.33112582781456956,0.5695364238410596,0.42,0.46015894039735106,0.08675067579499376,20,0.7562189054726368,0.7097844112769486,0.7064676616915423,0.6633499170812603,0.7400662251655629,0.7151774241375902,0.031921436822425604
0.21760187149047852,0.015030537247009554,0.015088415145874024,0.0046655848699285515,log_loss,,,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': None}",0.4966887417218543,0.48344370860927155,0.32450331125827814,0.5827814569536424,0.5866666666666667,0.4948167770419426,0.09519843979879322,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04201178550720215,0.0055197095663173336,0.01761183738708496,0.0012379442998217223,log_loss,,sqrt,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 'sqrt'}",0.47019867549668876,0.4768211920529801,0.423841059602649,0.5231788079470199,0.49333333333333335,0.47747461368653416,0.032466280112999304,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03432011604309082,0.003216182154089657,0.017708730697631837,0.0006818623541183371,log_loss,,log2,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 'log2'}",0.46357615894039733,0.4768211920529801,0.4304635761589404,0.44370860927152317,0.46,0.4549139072847682,0.016150600388203356,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11582427024841309,0.020007223575313197,0.015903949737548828,0.0030225566834067618,log_loss,5,,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': None}",0.5231788079470199,0.44370860927152317,0.39072847682119205,0.6357615894039735,0.5266666666666666,0.5040088300220751,0.08331651728640894,10,0.6650082918739635,0.6666666666666666,0.703150912106136,0.6965174129353234,0.6225165562913907,0.670771967974696,0.028600287330852993
0.03299813270568848,0.0016790020587726323,0.01730809211730957,0.0008773568217600132,log_loss,5,sqrt,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt'}",0.5231788079470199,0.44370860927152317,0.3708609271523179,0.6622516556291391,0.5733333333333334,0.5146666666666666,0.10100564332805252,3,0.5771144278606966,0.6069651741293532,0.6268656716417911,0.538971807628524,0.5778145695364238,0.5855463301593578,0.029886846957257317
0.030512523651123048,0.002612303198253851,0.016854381561279295,0.0011228686158349154,log_loss,5,log2,"{'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2'}",0.5364238410596026,0.423841059602649,0.33774834437086093,0.6821192052980133,0.5533333333333333,0.5066931567328918,0.11767781252381289,8,0.6053067993366501,0.6235489220563848,0.6301824212271974,0.5505804311774462,0.5794701986754967,0.597817754494635,0.02944027156177544
0.14329380989074708,0.04096047683234083,0.011717510223388673,0.004436119599760893,log_loss,10,,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': None}",0.5496688741721855,0.4304635761589404,0.39072847682119205,0.6225165562913907,0.5733333333333334,0.5133421633554084,0.08802340008000135,6,0.8689883913764511,0.835820895522388,0.8739635157545605,0.857379767827529,0.8410596026490066,0.855442434625987,0.014980969947653982
0.03512096405029297,0.009506535198562259,0.015952396392822265,0.003458512562063693,log_loss,10,sqrt,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'sqrt'}",0.4768211920529801,0.4900662251655629,0.32450331125827814,0.41721854304635764,0.4,0.4217218543046358,0.05941456711524426,26,0.7048092868988391,0.7280265339966833,0.7711442786069652,0.6799336650082919,0.7218543046357616,0.7211536138293082,0.030043354565569728
0.032152652740478516,0.00293124333078535,0.016506147384643555,0.0014855560367940757,log_loss,10,log2,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2'}",0.543046357615894,0.4370860927152318,0.33112582781456956,0.5695364238410596,0.42,0.46015894039735106,0.08675067579499376,20,0.7562189054726368,0.7097844112769486,0.7064676616915423,0.6633499170812603,0.7400662251655629,0.7151774241375902,0.031921436822425604
