component_1,component_2,component_3
-1.7803899409093078,-2.514292343422569,-4.038899225119868
-0.12071738668372127,2.6565252160350687,2.8195331550079974
-3.2516417688191246,-1.7670997025190496,-2.968630576803414
-4.833674940792237,-2.8257223595046805,-4.34684930675869
-2.2786054230602693,0.9682487738275994,3.455722267606963
3.7698591422289307,2.6316152312199534,15.173994044010314
-2.7397291817741234,-0.9475120003679243,-2.824925438246582
-1.4777643505620792,-1.0904901538855005,-3.633158778253545
3.0448784321786935,7.552906750375221,20.817060249744664
-3.9510586854832446,-2.169589713018836,-2.7854420826532404
-2.320064614762616,-0.3142071932106065,-2.635790311200702
-2.0703164853102924,-1.3948770016070144,-1.6701785467134473
-2.019460852413026,-0.571216164640859,-1.086851030537967
-2.5901183289363896,-0.81562922200275,-1.9754809780393705
-4.07695038066336,-2.0924222223876736,-3.6613945717956553
-0.6968724024441446,-0.044589815320753845,1.5159777881039782
-1.1962017269737748,0.40406998784759646,0.6889949758295613
119.72603342575835,428.78783364653145,-45.9536960789573
3.6462948453795145,1.4860616130550268,10.536187050870062
-0.342343940321983,2.4489157850295604,1.7331427402745838
-3.5078534811710185,-1.0478736897113774,-2.80119509202271
-3.9482852090697755,-1.394961013117365,-3.787516790331423
-3.3489305568121477,-0.5256884114451613,-2.8821639827701526
-1.888052989540702,0.3042833062455242,-0.8103590876254394
-3.8199596316048487,-1.196591447794778,-3.5137790072971207
6.318630429439382,1.3332264141487944,6.89275678046945
-3.1814614459269466,-1.3294419683619496,-2.816554219156755
-3.565484295519417,-1.3133873995592067,-1.0060906030044767
-1.2305702099070268,0.420946697649859,-0.5567897222518877
-3.119819648227614,-2.0678301168213915,-2.3445544099808546
0.8387562372791765,1.6505354628655036,0.044146565839611934
-2.493757866255974,-1.6413890999307925,-1.4146881553687507
-1.9322224978399742,-1.3897897802753985,-0.781963198114147
-1.410996434116991,-0.6909831299391933,0.10842646469187624
6.531278123964487,-2.5689936274246152,-0.448927048017355
-3.2908781451496347,-2.4614213108399,-2.3655177375309893
-0.25742991452458003,-0.4247892094039458,1.6845373736351479
-2.504457017826325,-2.003836046009839,-1.670135740828722
0.15206402584402195,1.569940060633585,6.324711580900305
6.3018563908565834,0.9705978227481655,4.995205370675023
-3.0033289349445846,-1.3198634641184832,-2.0408813682444276
-4.255397452671582,-2.2767990327682366,-4.057358521667192
-3.267117274718201,-1.9736630605607346,-2.709035800159226
-3.4057049690799683,-1.507874074162226,-2.0932456790684797
-4.1635096690446565,-2.5397826709711553,-3.8553932543679665
25.463640141873654,30.800751447125204,198.36118541243044
-2.153806015039578,-2.310063672563322,-3.7392316583707155
-3.5702391932070214,-2.2570656071755715,-2.8545727084165358
-2.3020385242614334,0.67293406600406,-3.5775929394725012
-3.028694428794117,-1.3994632089577808,-3.3212330334328217
-2.427334537837476,-0.6317079290875967,-1.824699891473972
-2.077722408862108,-0.16025371080159964,-0.8201207293934171
-5.051663752601238,-3.0681725310904038,-5.24959639873431
-3.8325989597763472,-1.4245550635769937,-2.932545673191986
2.3879463447828497,0.27024017091563746,0.7210928455141907
-5.505177567993891,-3.503506161914482,-5.846643045645481
-1.5280021259356202,-0.5340038345546726,-0.4097149701414985
-2.3301079534550646,-0.576177947229664,0.2678416455615349
-0.2460941016227242,-1.2750829032239734,-0.2871825354176751
4.471257054998385,2.837881194039163,8.773641400864355
-3.4943705125587314,-1.0145224761636689,-2.839594526797169
-2.973202502516772,-1.8191546215062107,-2.6471843018220427
-2.281650175002559,-1.049755267242589,-1.7237352479642538
-3.354580394125131,-1.1879929169623296,-0.928991119773955
-3.439919013363006,-2.1132078846754734,-2.0810118792693286
-3.8600480850598022,-2.3747149669614434,-2.8826104382437303
-4.561822376880132,-2.8610006961593784,-5.006534295696526
13.061697540721454,13.93404737336569,51.79613030684961
-0.576152743902804,1.6944944390500245,4.876104112119801
0.36699362071160696,2.3662576360199616,9.163102754123342
-2.870375262355484,-0.6758798317226999,-2.2244526903364936
-3.4943705125587314,-1.0145224761636689,-2.839594526797169
-1.2616244103996315,-0.35561319150819226,-2.5471092022914723
-2.0267056395636875,-0.3470963427589009,-0.7586440648465455
-4.360680227149311,-2.3794360801542687,-3.7441769711035193
-1.4892244761756568,0.3525805414297797,2.1786616415278055
-2.0273785412170953,-1.9187398931648136,-0.2715436883558759
-4.570154568614874,-2.7784843720866093,-5.255775938167367
-2.0994665987320102,-0.5934779222978649,-1.5854348628286945
-1.1962017269737748,0.40406998784759646,0.6889949758295613
-2.5081468964785816,-1.979532720318851,-0.8684913752330926
-4.457347481200304,-2.153651291266089,-4.3241711377237335
-4.365184274336681,-3.0565629366090006,-4.772065387967249
-3.6554947637338673,-1.0115489856699906,-3.798596495274305
-4.802373433425533,-2.5196920519958823,-4.250736583642185
-2.4096220136335185,-0.7222603495131065,-1.761175136523968
-3.2423553514539685,-0.9934593681806266,-2.778387391204165
-3.032615449444735,-0.1359588685011517,-1.8463641176706274
15.329454290491602,20.338382640262143,59.520722469077384
4.385250661443633,6.541121048245026,23.223285122922356
2.9423630371156855,4.01798446401413,9.074106132377057
336.73487879790457,-82.49841990189891,-19.361144171216548
24.342188341568264,17.527301910411776,87.20842580191679
-2.9201280781781196,-0.6983234958442404,-2.066827503888819
337.2870400308133,-82.6567204646852,-19.34915096712021
-0.8685352515420394,-1.0944516404288633,-0.6066059557021997
-2.922131833631534,-1.943066778280176,-1.595620289063584
-3.7261902923113643,-1.8531554523622793,-0.7874473668333803
-3.5088682675556564,-2.138555189440325,-1.9243224490345117
-0.6245331129875413,-0.6905184714901927,1.4304340951389047
-2.362222515585704,0.10464183585505903,-0.5273416213260619
4.562623891400686,5.519379747983908,19.71876178273979
6.122369498688761,0.6930251217252915,12.552940233938907
-5.0518473544843285,-3.293479613706663,-5.125341708180539
-1.4543243216834276,-1.0894772114701514,-0.8377348736381202
0.07896037134113243,-0.99787001108475,1.4190324670188104
-4.613407223441142,-3.0277244701943458,-4.678177116544098
-2.6459734858135375,-1.2978145062585398,-1.0834077679015526
-5.0518473544843285,-3.293479613706663,-5.125341708180539
-2.170063286732967,-0.5510671149486425,0.5602016580074209
-2.7145240586280384,-1.0746180386944255,-1.209104087853215
-3.93937593490189,-2.0306740636348155,-3.4103898885092283
-3.389469910424714,-1.0099121944469969,-2.8788696221183896
-2.9523766594235,-2.0958509727215144,-3.2666666565232396
-2.914422327038545,-0.6682367243631242,-2.216731514251786
-3.9181439170985026,-1.6637965638880672,-2.7383361136771227
-3.5057681644514407,-1.027736399403808,-3.0895590698476116
-0.31929790779717626,-1.8877982301856568,-2.9902740610995537
-3.3868816406940865,-1.2657012470164817,-2.8483898271937624
-1.3558772421071115,-1.0012663061771458,-0.846252461699999
-4.097970782407298,-1.3727864953367457,-4.139285797432124
-3.6000436835811174,-1.2670311434072168,-2.4554208439378273
1.438861171659966,-0.7492724791961826,1.0019800496182998
-2.2974823401074382,-0.722246838134096,-1.6525661928263742
-3.9147528410692582,-1.890291653026091,-2.644846190324499
-3.6053516350216452,-1.628049559869907,-2.6644558375725187
-2.2974823401074382,-0.722246838134096,-1.6525661928263742
-4.229508601159646,-2.022939429923778,-3.743482143230366
-1.5009262615468495,-0.6771212388839695,1.3055495942921647
-4.77658770467385,-2.333322933942428,-5.184507191727809
-5.221396493510643,-2.878054313451161,-5.347029823986539
-3.196595310285158,-1.30767928881602,-1.38353249774476
-5.225033055385007,-2.984163134618573,-4.885955655560076
1.1268149088487014,2.5104781937263376,5.124065456686389
-2.057983141465237,-0.5834850830211016,-1.3058827752716888
-3.4198848058134432,-0.8347823473383068,-2.8716737013158835
-1.338552053343677,-1.5270589281813662,-1.5674033220351076
0.6068036724288921,-1.3418539575084296,-0.8083227467792732
-2.2449117539077337,1.3665723108235952,-0.7633868997700297
-4.314747770269842,-1.1470175197412082,-3.2883933365352602
-2.803053922632145,-1.1794192829754673,-0.7319187794453987
-3.948972503694314,-2.1919034861408555,-3.959079569804992
-4.801312400140773,-2.9032452597341423,-4.217415552723478
-4.109547137838241,-2.3773429124442886,-3.9601711925203276
-1.6111556910951053,0.525189788102249,2.455770828983947
-3.026401032860576,-1.3216190382714037,-1.1602802623774195
-4.188735850882558,-2.6311230737675224,-3.5200563919193457
0.7071317574724033,-2.5693166097838356,-1.2858922592532276
-5.359080724562715,-3.5519522504940526,-5.644289475926247
-3.4197358767720267,-2.1973517326312786,-2.187614643529366
-3.239485153407521,-0.894415494733335,0.42792926226259714
-4.187984010748965,-2.0328313189203717,-2.292445994151525
1.1035283377860612,2.547575840433791,5.222443363863284
-4.507871747518882,-2.0796927158894096,-4.713127552233751
-4.573801799811737,-2.7282026582965657,-5.254776182646122
-4.136896904809749,-2.6260709645370985,-3.4210654410141483
-2.314187509373193,-0.4307157570361417,-3.6253624697552396
-3.5701111506590224,-2.2010892347267723,-3.6832345959286084
-3.314808659578437,-0.8695231955210642,-3.0163916835227154
-1.352126517053555,2.8660250592767142,3.4366421860983993
-3.233551462230266,-1.1411689764127428,-0.5993772450278305
-4.238227830988587,-2.092210226418855,-2.9166429426340246
-3.141723371348494,-1.1561857782292526,-0.5072989361042338
-3.1521429064053104,-1.1283636467693858,-0.519397993099187
-3.7237679098626066,-2.894146153868606,-2.695168800719647
-4.156819275163635,-2.0794048967754977,-2.8366636907053806
-3.5212004129185464,-2.624327967784166,-3.320296456054679
4.632903293892996,9.884535243234637,19.72220894439958
-3.6942474008270643,-1.5273176087279385,-0.33123829196309856
0.28733583873786644,3.0789451684079383,6.691275709904453
-4.178261246765033,-3.0221301037512354,-4.173128249251663
-2.1211339339795448,-0.14672085369484048,1.5398748300402196
-2.1211339339795448,-0.14672085369484048,1.5398748300402196
-4.135425105189689,-2.5380404938538166,-3.037135138448957
-3.332145203106386,-1.3996403784925833,-1.2829679819496045
-4.116427292645989,-2.6779882511677835,-3.996432156296064
-2.1211339339795448,-0.14672085369484048,1.5398748300402196
-4.613378640777314,-2.427527163824013,-4.555801883176794
0.3636062042638146,2.371039084042198,5.267458359231056
-4.618973493088937,-2.1902633236806537,-2.4912613714870635
-4.862098046189566,-3.125198759968308,-5.305556103937734
-3.8707078769974337,-1.4261953026115075,-2.0629391333756053
-3.1831422536212894,-1.068254720310128,-2.7315057063300574
-4.796128367539812,-2.3230458330840147,-5.194371820143226
-4.573801799811737,-2.7282026582965657,-5.254776182646122
-2.239279583185067,-1.9934392171253608,-2.9798439058911694
-2.07167389563669,-1.3147357108612112,-2.7590912384050816
-2.452677736633344,-0.6400028956576334,-1.326725758659902
25.585191824157953,17.015775882118923,203.97243569482072
-2.073042381057188,0.41208783416203754,-0.7565033902144285
11.047962192677568,14.219249398714181,53.350422476120336
-3.420609740991927,-1.5383921041036404,-3.811005182699609
-3.721093774237358,-2.0447581137763255,-3.8214531251237283
-3.5881760259378925,-2.144709055404542,-2.4236128796374645
-2.065569486752431,0.3363099587656643,-1.08392599018364
-3.394318781517943,-0.8379140617331138,-0.5087312882160047
-4.267271860731212,-2.553401363808338,-3.7677211063697427
-4.190725035396309,-2.0152711999693795,-3.6660902556487187
-4.564278938689817,-2.0972694902823585,-1.9301123688520154
-4.226246047923668,-1.5426904256144147,-2.668647390703062
-2.8794717215338057,-1.1253235678833766,-1.099361614119605
-2.6515573819723888,-1.9665791824985939,-2.6158325075499813
-3.08596854307355,-1.3658431183301718,-2.190593968067861
-3.721889851486145,-1.8617923061235915,-2.234900574404288
-2.7278405312585026,-0.12234302251896942,-0.5231385620409152
-3.9343640963056274,-2.2432034816063697,-3.419684571312248
-2.066500596540986,-1.9247024870455205,-2.3973511407457417
-2.395442840704729,-2.5730674857350047,-2.151636325646238
-2.894067502497783,-1.6412029423629733,-3.450709943869198
-0.8604731684363404,-1.1032590499171753,0.08305936884890884
-1.6066458184071586,-0.23907132083250313,-2.3186100153073035
-3.121419469561702,-1.725609523645534,-3.2816192108399025
-2.5302683590769632,-1.471628673383368,-1.6383711378489203
-3.6855670728025625,-1.1431177070246803,-3.514774797252675
-2.705257102039637,-0.7842865802380099,-2.3895928469861922
-3.9844733880640812,-2.2570948522309684,-3.9939172667825726
-4.3465552665148754,-2.0160977716151307,-4.2120342459836335
-3.076513131304195,-1.438190148486796,-2.5915387609169795
-4.042772749154012,-2.3022556529236446,-4.013621317833222
-4.253449186118458,-2.4978315193634812,-3.8869858238598893
0.4888422369838762,4.766076166747741,1.1158313721337345
-3.3342683373725692,-1.6259447265382967,-1.9199841334420629
-3.6855670728025625,-1.1431177070246803,-3.514774797252675
-3.6855670728025625,-1.1431177070246803,-3.514774797252675
-4.796128367539812,-2.3230458330840147,-5.194371820143226
-4.796128367539812,-2.3230458330840147,-5.194371820143226
-2.0258539674350935,-0.451833793455138,-1.5819933708762275
-2.9810802045211613,-1.8857282444581849,-2.735860656487882
-2.59076256970655,-1.3384398449646098,-3.6881629531303854
-3.606085941919492,-1.4747354552999397,-1.7066784216329658
-2.6262199192513527,1.3848794059912344,-1.9872091279327202
-3.900553518235709,-2.2396834663208325,-3.1802302085194945
-1.6739738715150743,0.33334062757951793,-0.3064908398888764
-4.2942731761018775,-1.757394226901647,-2.506861495004733
-3.5403478084649547,-0.9477090022431458,-1.3357744089266572
-3.7696483149475384,-1.164752138106384,-2.505073712886812
-3.8529527363085387,-2.089768327156722,-3.952932038281741
0.587449366724334,3.4185911203040167,3.810712596622899
-3.8529527363085387,-2.0897683271567216,-3.9529320382817406
-3.8529527363085387,-2.0897683271567216,-3.9529320382817406
-3.8529527363085396,-2.0897683271567224,-3.95293203828174
