,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10
25,1.316775485367649,-2.0166473639446334,4.062500126263794,0.8238916294952532,-0.11243268841838498,2.3448892613955694,0.8059493367753693,-1.4680569341121252,-2.2273615195549397,-1.841331064183184
160,-5.195094747175984,-0.8218173889918854,-0.305523833781247,-0.46118201018605,-1.42889129740024,1.296985690378542,-2.0622804338023415,-3.034113250239755,0.581102359592216,-0.44596967104391033
40,-5.046099642331856,-0.47372798018955176,-1.1259050865141234,-1.8482477569269944,0.0714097724669793,1.2481439704912747,-0.09591574628392553,-1.6581312037947884,0.3860087750714142,-0.6253934979316152
76,-2.8910676823646213,1.0646002360084394,-0.7273008436733458,-2.70064355726275,1.9719761076537736,-1.1350019408869108,-2.4417261242314554,1.161211622332699,0.22989803456480332,-0.4275989832394035
42,-0.43138951261175174,-2.4836266334819967,0.942044678636819,4.751543169028528,0.6235983194394772,2.2162049191297677,-2.309311186679404,-0.6448093896780075,-1.1055508092484374,-0.16245420978705535
161,-3.082260400821908,-0.944090238871998,-0.28735623739622546,-3.393422721949956,0.8492491988659948,1.4930823733301548,-2.1454812396764575,-1.4376739750205292,0.32966804894461116,-2.3085833547266414
163,-5.643752222390027,2.373341111823815,-0.9057461981536729,-4.006950668218227,-0.6132357347990286,0.6597114530554068,-1.136266432202533,-0.3650928304402283,-1.2932740808963525,-0.4315045804054879
145,-2.990310478354924,0.16884070710793653,0.16760028166358268,-0.7930927624237001,-0.4035264919085508,-0.47571465618182884,0.22112313585889135,-2.0565103342869806,0.9822584791786144,1.529456227639437
98,-5.127972727913954,0.30149504911747493,-1.0756759481974643,-3.7970497121791267,-0.9218441674897605,0.5996439922852514,-0.44617808595469827,-0.41355426663086525,-0.44585568603020415,-0.5840669232637715
148,-4.061556907860799,-0.4448065764632618,-1.0312256628625154,-1.2441874791458127,0.06529207307550458,0.7203962047595168,0.21196727721637748,-1.2069010405751484,0.5919467306766726,0.01742505584319319
21,0.49912275170677955,-1.1504830499575354,0.3404593760181491,2.5417316744854452,0.2576070542439916,-0.8707202032824566,-5.858259829963719,-0.7509804340254375,-0.38292818185359817,4.459598735414224
171,-3.8411926728612924,4.6366809894305065,-1.7033834077927386,-1.981238882264704,-1.0258348768198133,-0.7907251991304726,0.46897116621631046,-0.2177024216122901,-0.6023337366007274,0.10150265266901673
65,0.1146374540530521,-3.8789495020803844,0.8025311776863043,3.3947723928214004,-1.1742254280290936,3.8785805076854145,-1.5305163384035492,-5.7578252174358715,-1.0907137675470429,-1.9388327478790395
34,5.328373069472292,-3.487522705671147,-0.7462408878352947,8.847225957553333,-2.031483666470152,-0.43157137001183493,17.890673594188208,5.743029214058855,-3.275061653265341,2.4920676291464114
256,-4.87711517664632,2.9907626780201797,-1.0187627022862733,-4.328859919809489,-0.18472675651710288,0.5465485191778117,-1.2497433717260098,-0.6568790026964464,-0.6108186842114524,-0.681567399149919
130,-4.314456658259247,3.852759638243627,-1.0585496369615366,-4.234856235462869,-1.9084411691870653,1.661715410418342,-1.2101658991720174,-0.6657904817172694,-0.4737055007534332,-0.8064142797694789
166,14.375883156970648,2.444420341154922,6.156027579480009,8.646335385665557,8.659102538625637,-3.5250254275202284,-21.173397828657876,-11.95168189186754,-2.3050264485777516,7.982065808926834
169,6.2355561127248365,-1.0901604143625183,6.133601460006361,-1.7857899618219917,3.261177973930572,-2.890308910460969,-2.821520816406252,0.30856098867049664,-0.0921972206309453,0.9779386017988577
77,-4.648851141959454,-0.1792853194405759,0.05469305205498108,-1.5210559733618285,-1.0395131535220996,1.1606183199887423,0.040899348563444175,0.059344027814973,0.3613471257591396,0.6161194069146242
62,-0.12863702151290812,-2.186223101314179,-0.1457162902347576,-0.2541929050960119,-1.274491020375202,2.592480790318323,-0.9540340890319946,-4.441179617684737,0.6518214456722713,-3.813379067749943
118,-5.221503731970671,1.8044605836486036,-1.1088662163711869,-3.9810773395344876,-0.18450621056248073,0.3523771915128564,-0.8607451717475193,-0.5280340800070951,0.001197955934142157,-0.07531266805362577
71,-1.260663166049902,-0.7059812727278316,-0.6302443861440945,1.0912854225316753,0.10704428633892847,-2.10410368055739,-2.066802990718844,1.7357671621442268,1.793092058403562,0.2812761183869995
15,-0.13850761362504876,-0.7208403760853943,1.0659176709058105,-1.0649784252635568,0.2324012406687444,-1.3711055119353786,0.892376906217337,0.7913829842587314,-2.4618847023728168,0.3939148785842735
151,-2.7392039837798694,-1.016051221311124,-0.021878393424397166,-0.779840397132077,0.2890126911762936,1.3928199808304242,-1.5211927595545343,-0.8766107588579147,-0.010259693913746669,0.18307082512010625
90,4.414159475096568,0.3792483891182679,-0.346085152517535,-7.187491008438248,7.500477727256994,1.0875726364189096,0.09003554111845767,-5.156572285392431,2.351005641024589,-3.2991878510541786
138,1.48177692062105,-0.9893790195914202,1.4301682250066792,2.7978680042964474,-2.3523887046102256,2.7512280911731755,-0.5156663376440519,-3.2650256928865407,1.0585656748460932,1.3178942069194888
200,-5.089936084681323,-0.01910406596024154,-1.0895580652592376,-1.5949590294094087,-1.6762501693554284,-1.1226329894450668,0.721711528231407,0.9144231351729813,0.8669110221943175,-0.8759231913618493
207,-2.4594860522314486,-0.6127685474556138,-1.0072396275608022,0.3190380324968549,-0.956350458190011,-0.5726388233234436,2.4484094818863613,1.2906070816412023,0.24844196832788235,1.7294705965181312
156,-4.65929944622972,-1.3275569698153775,-0.060737631594223865,1.3988039462252455,-0.7162656988138646,1.2163634204737956,-1.7563661502081085,-3.556620235892704,1.119431483735628,-0.5862990373272173
247,3.1499228588781416,-0.33292433181735515,1.3069356247389619,-0.769927989154835,1.237735726042577,-3.692662462492591,-2.1461757496670817,2.992394478637259,-3.2202616683244933,-2.8164200006257913
222,-0.32884463713714274,-2.7517292387235774,-1.927970494410043,3.3184416272966306,-1.5829678670873282,-0.9291425824284597,7.203392121659765,-1.8527620549739514,-1.436095780800686,-2.6020352241338127
23,113.33401457289104,-27.491328188428056,-48.99444912801833,-17.395708683393302,-9.201949775946646,-0.3968057325883354,-3.329266182167502,-4.525648891568796,3.2276883593903936,-1.9069243886063267
196,-2.560398661478202,-0.13552270123960608,-0.7221661827381636,1.6565761093430154,-3.1861485921468344,-5.24626664098411,-0.88360144214483,4.761894583652723,-2.2161360702775688,-2.3793695338475347
242,-1.6644781577228274,-1.6223720829680943,-1.4092830628329367,4.5272763211259095,-3.0316298497500087,0.6473451054439012,-1.892369636799891,1.4983981437950615,-0.7755107750646827,-5.40001280754496
186,-1.6899643393775305,-1.011649081479829,-1.0953888759432608,4.63443274663642,-1.9424216292175354,-1.1432030700451996,3.0197053372755476,0.26419806861479556,2.0892918098068605,-1.2864524210026758
84,-6.374989845906567,0.07874320555035771,-0.9805391566154221,-2.962280686029004,-0.9182965611109772,0.66686585447131,-1.1574922353090311,-0.5351190517932403,-0.3278024238724605,-0.6504065465858807
264,-0.4655462309184253,0.64254515655428,-1.0033642446778963,1.7588670825433235,-2.9742890057848723,0.7695973432381127,-2.6058745989444647,1.9647716857710336,-0.08350327643571075,-2.946109961253078
228,-0.953973086140203,0.8346518893994974,-1.053371618937215,-2.623762709954166,-0.9221875479314916,-1.6549057223910901,-0.14825045240515533,5.42986610708606,7.151780594605479,6.977496903011912
95,2.4578407650059675,-0.655766108982553,0.5489627804528573,-3.1215191841783994,8.02951819787417,-1.1223509039455692,2.9149799300274353,-4.396391053907037,4.120805059757496,-3.220376873612166
18,6.07359530818009,-4.1990078463283185,3.1541115161390962,3.4060542560009703,4.068720038406862,-0.35810393757200626,-4.648560199407249,-0.7779402192257976,-8.466485760272954,13.46876090469118
188,-1.714750714195691,-1.5389047770804236,0.6606311627469866,1.7221775688356737,-2.371967525935559,-1.64893828473613,0.32060122191838786,0.9188564236672675,0.24075555718572114,-4.489391148205892
58,-2.9158400765390975,-0.6991485919706858,0.4578570997173912,-2.0071142489292573,1.4089935429799336,-0.0007670456439033247,-2.594878110748449,-0.9986261353026441,-0.1887460363099181,0.47583650893314505
268,-2.400175913215042,-1.2439942320305348,0.6583357340830738,0.7339588499896731,-0.299895356912592,-1.0504789516578992,-4.6489013144225035,-1.9639580333386235,-2.5808496516728416,2.0239807874094784
199,-4.690537981601574,1.0505572918342074,-1.7027944998569782,-0.08981655140774283,-2.018513955201743,0.2618235408653783,-0.07393129806275174,1.9989450470044203,1.1704054521009177,-0.9943477137214192
254,-4.371463948261392,0.6596583024508685,-1.5106705750084417,-3.2813760710238133,0.48118118830057177,0.09229385493927966,0.08348016104820735,1.2106873493247807,0.1101901467594317,-0.009465418436579562
192,-2.0608885575463374,1.8805552661862655,-0.9429611735229746,-3.257498682118281,2.152323178086785,-1.7450505395851656,0.001347141282082549,1.8451344876155844,0.18134073690411895,0.049857769047803466
261,-2.9007591192698414,-1.7672142236173667,-0.4433831455901636,1.2457447944064914,0.3899244078600075,0.6535183949192603,-0.701324477671621,0.9235040721604294,0.005146505834813812,-1.0364678222478718
137,-6.733046437904076,-0.24699271870848288,-1.2092626535457591,-3.733539751266893,-0.762243399765377,0.6723121577487848,-0.7061529554724656,-0.39685185691165514,-0.30749491817820584,-0.2960145683414618
43,2.3590953137208484,-3.7524889631692244,2.1819576226646347,10.30469769924865,-1.0080618408523792,0.9542112455177574,3.318949531006395,-7.244649358638669,2.257079803860743,-5.319769389524494
178,-2.0476384440439155,-1.3451986872214836,-0.08143276465355566,9.213956515012278,-2.056432534780946,-2.1843260229430213,-0.6306885307706297,-6.446692140752897,4.201767733242059,0.5016451499757179
238,5.144153603188668,-4.594692698881848,0.10359746422454941,9.898501164933325,-0.07932689209843195,2.5995421202489313,1.3184247620929732,-1.9505037084026025,3.725683343810585,-10.574498593290125
229,1.753064525670621,5.668245206333092,1.9330238305907295,-8.174299105387425,4.337122317412839,1.0929247977950542,-0.17196013676651362,-4.230979677637618,1.6553976998025297,-2.8554620637724195
64,0.38200856206222555,-2.342714635623696,1.8102054389596813,2.1404666010863913,1.2360457278018766,-1.988373110555582,-1.0462083710407386,3.0861682670064665,-1.7412257434006777,-2.6100716167964637
208,-2.0751807523243313,-2.5480115886004464,-0.12652054937666157,2.961705741981401,-1.0937806152525387,-2.4688795834675346,-1.4751568277077587,1.1382799488824253,-1.3589453720839717,-1.1999829893314007
258,-2.7469567528993886,0.16957912918265863,-0.8310747969767351,1.0838632550075904,-1.9771966806509182,0.35905325065662835,-0.6385126003391659,2.1247868811719712,2.975263434069275,-0.5352331350329991
35,7.429493212654957,-4.791076616645145,0.6529211313099806,1.6939347144476795,-3.865302793367616,0.39965978956369436,6.107592251464029,5.976618105031606,-12.550753537213014,-2.5014081003137743
235,10.52325470970822,-7.842361583166272,2.6160868025047357,24.269885124717245,-0.059512333108732364,-11.000260945720807,-13.835151874611762,-4.716628862617352,-3.6922952701281635,12.76461008580481
167,17.944505812092782,2.409254288352246,7.892662314297387,2.9956451963971955,28.935589692155787,-11.46805380621652,4.534747733897418,18.034171366074286,3.341474955866399,-7.072534178981197
6,-5.540997447801591,-0.3679269629547173,-1.0976813499378273,-0.5818381048600421,-0.9215888984640607,0.24674202915933746,0.41775530364817737,-0.7340276381175804,-1.6883674621107057,2.949853696912788
209,-4.505172430969573,1.0619356118051275,-1.6568087927722153,-2.7841819772959835,-1.201267425428347,-0.5458885955052882,0.325640947156298,1.190417310728613,3.216316629675481,0.7960077811777709
193,-2.180302176803286,-0.6193641211684419,1.5734141399818917,0.7742428286949842,-1.2012606694692411,0.6998897017373565,0.22470877071015544,-0.9038917594030865,2.4715084936162746,0.3511213502311628
28,6.345355839534304,1.9408650441012747,1.8290763724875685,-4.230889046731071,9.922322132770633,2.492033823977432,7.08877745550865,0.6954820432636106,-0.23904101148201573,4.84141298915229
179,-3.7123452334510256,1.6603624895198452,-1.9324597061534226,-1.7208265847747204,-1.1735290761474555,-0.5517308084203784,0.9312490144729625,1.4650921784064181,1.8345794493900447,0.08177213539299603
253,4.957769947143027,-1.4831440141384478,-3.2109286966097104,9.146058927830703,-8.31791779418023,-16.235653585880353,-4.136007839010367,16.12945228658624,-11.171109747618674,-10.917452761442027
194,-0.5960973902478904,1.1214502334742609,1.4144186257495621,-4.048103900215053,4.30642987600995,-1.6280225383514786,0.9552572320598125,0.8789583718317,-0.1340162767290518,0.16065081441832293
39,-2.2163248710612784,0.1314827171861397,0.4481939835995757,1.8806434176503875,-1.4017435138860115,-0.6755869245513857,0.09685275495129281,0.9638248275126343,1.8198811574900264,-0.15826804916203335
142,-1.5599497208736182,-2.212313789123765,-1.6775739100331515,-2.1475322209656658,-2.446171814419301,0.7742472497066845,-0.9597829803223399,-0.3153523723225244,-1.2198664858890784,-1.4133024193648451
262,-2.598849946584716,3.0707212316517034,-1.518400267073417,-5.150489754601188,0.7479056487540964,0.6958612652913447,-1.8671463143795815,-0.8645266117518404,-0.980526813539257,-0.6012372898931744
239,-2.19329993298126,0.9517341497732849,0.16833237846137233,0.1210711437077339,1.1040652092608558,1.033108791139729,-0.2453874244535731,-0.6059323047944573,1.4309180690881198,-3.0013017706077156
252,-1.4886340186195928,-1.0016360240144686,-1.5767406839277358,4.581889524671115,-1.0038135555213303,0.8671514730724883,-0.07729861281017272,-0.6362705509798183,1.6019181582659208,-2.2968743209710083
213,-4.1412207307576585,2.0657389603313483,-1.0735962190380948,-2.216501549560838,-0.09544891330917601,-1.2753518362708387,0.6027098043144823,1.519883720039175,0.08117938909565439,-0.6952548259262764
91,-0.23030902922086247,1.3982930442529298,-2.2997386165582374,1.2971983732629215,-5.11412862157798,-0.9730829555691135,4.948086451020051,5.781939487530672,15.902930386608919,14.769538904794649
87,-5.133102438236158,-0.5490873441559146,-0.7607140889274028,-4.848763375029688,-0.25073841640983663,0.850597941120291,-0.2037140390486489,-1.6557635906477164,-0.127942886330727,-0.6460050234576095
79,-6.4623164259379715,-0.17616314917721176,-0.8422203877578639,-3.4094222480306353,-0.1137761709537513,0.8942972967807394,-0.7728591592247984,-0.6409682322596184,0.012971899483109452,-0.8233450465444664
94,-2.2301301033813417,1.6955359580124878,-1.7755959098320202,-3.4750576103519317,1.0024065016804258,-0.22785287716806635,0.2773043165253035,0.7461200216350256,-0.6147189021199382,-0.5095905654845041
114,6.204476833771759,2.14872401826402,-0.005547600870158343,-6.636846254098615,4.1633509309233,-0.37542388898034385,1.38347081559284,-1.9619552259291304,2.8697447873443935,-1.4527905701772694
175,-4.2864172525150686,0.9612510911606159,-1.3701873364703685,-1.1287817123756891,-0.31750989353951253,0.4079940702138537,1.3780958427568817,1.8456335429668687,0.36274942728045845,0.4295742669339336
149,-4.923854192004827,-0.9268893983691032,-0.6417808076195207,-1.215308602660693,-1.3729134690059723,1.4308462650313976,-2.501129507536275,-0.9797922388636491,0.205633081340953,1.1054858041220246
202,-3.4972186450322797,0.09639791074828241,-1.219024832956881,-0.48139311754043207,-1.6451819310309852,-2.390940543394576,-0.46100382322249556,1.8345556527039653,0.4315679730477804,-0.14732652797214094
198,-3.1571305426662675,-0.13059165430029473,-1.40423698372161,1.224481318124668,-1.3191546598357655,-0.9792842851244584,-0.8183760621783781,2.5210782209424796,2.002849374611724,-1.5730987477155602
110,-5.780459949709413,0.19572219775123625,-0.38188720647710794,-3.7957170515020535,-0.34192929993908266,0.2603209428322863,-0.6172727821617005,-0.7386884539313697,-0.6428700959705942,0.69628858639587
116,-4.773604948409225,0.6431107470266397,-1.6993141780854604,-3.451935678202997,0.12022963160366555,0.734964471650822,-1.2456308632059812,-0.600824197878696,-0.5506528748579734,0.11356679336306087
68,4.547033205016886,-3.209173933872098,2.1261179161722166,4.8998390162876735,0.4158955499295783,1.6974235849503365,7.331305678941716,-3.2237091662278092,-1.1480834811326952,-1.1500044588284544
157,-2.0454856818336644,0.317068274706226,-0.4823395621409086,-3.3013664966043312,0.041947979430497294,1.0668946916194446,-0.15263730336606715,2.360961896739044,3.293096547515842,1.5284057733679164
233,2.0407880491109673,-0.7360361685316258,1.6232189497516183,0.975920658918001,0.6723697847895559,-2.240759100322914,3.7975262157968244,1.7439235095716121,1.2572065503496699,-3.0432558897715265
240,0.8257926664761359,-2.604691125779263,-0.1585511277995198,3.4073304715372847,0.02202798015231776,-0.5914960215531322,1.784618274891358,-1.590687273605164,-2.1032736068297266,-2.1939192883359033
59,-2.438522966724557,-1.615481368782019,0.9303619459497574,-1.8844077716973557,-1.1271505443979826,3.721591257796411,-0.9203191510447216,0.5569719098440775,-1.0329941295687195,-0.30757913880235827
185,-4.041994197849084,0.8985463050508892,-1.6821754174618861,-1.0549363413161026,-0.9942689460296532,0.7911882740656891,0.3006957612394819,1.5570324992561393,1.0296332381848277,-0.41446209866800515
32,1.0093065301287896,-1.03695994746736,-0.9629450591234124,-0.39030923757331143,0.4714824964737825,0.2041797894237007,5.150342300775648,1.406153531641262,-3.0194775640051477,1.1630841746780236
13,-2.087697978515318,-0.45915644290799396,-0.22221243274276734,0.8871344569449195,-1.0116355543487443,-1.522006805850724,-0.5924636204835247,1.1456235343697232,-1.9693398747569661,-0.6218940754725771
17,-2.150458244546348,-1.3617270985991459,0.5970591804018687,0.3932048931906607,-0.8550467714649599,1.7622667263801295,3.5655544491956555,0.27441587382428706,-3.9501087142077025,2.771718386143053
201,-0.24054469313787874,-0.9812587125595302,-1.1228410943706575,0.8496290147339242,-1.2533056335045223,-0.9877932889143343,2.1654316354023853,0.4680702571914002,0.9561610232016315,-2.488575591989934
184,-0.13384571896448827,-0.5068066493135805,-1.2823816601888105,0.45211140943486255,-1.748639339351743,-1.8319041788589236,0.9439838789448202,1.4177081888148546,-0.7654441586785082,-2.3085159274151823
249,1.864602435103952,-0.7994917784115758,-1.2933896794858206,-3.7237996862602443,-2.112585274780455,2.2061538171964736,-2.5597439900326897,0.8014565518221846,-0.803624254661786,-3.1454928133000264
107,-6.060426494273357,-0.2837526263981127,-0.6657209607721087,-4.295211887142984,0.6333023867622698,0.7559824123775777,-0.6172422790774329,-1.5091143001634724,0.07642123442809981,-0.730301379078625
218,-3.8980254870293907,5.606971657008874,-2.1200284272309204,-3.264106085188432,-2.491277564190176,0.02192074512571446,0.07387271363244445,-0.5680104432877415,-1.670917015622369,-0.7988662686444788
81,-1.0114720012236695,-2.053573169602623,0.9506133760672276,8.38792685633781,-0.23188882771559519,2.086253294279886,0.9336096487099809,-9.579503652718445,6.411729942726554,-1.103656846936119
9,-1.9380741479127779,-2.044535299686235,-0.183775718144029,3.362739450364481,-2.5287773063967585,-2.1384046543042423,4.218654259909255,1.5791767582516536,-3.957022671856667,6.816899889419996
204,-4.272584628561148,2.456981213850136,-2.4729912474080797,-2.6066702047688586,-1.6314138217496232,-2.150183976993671,0.12774782385403619,1.2258854004306134,0.45645431567389305,0.1302793356862974
216,-1.4066364125243027,1.482318597924603,-1.7063023485869606,1.1501182248713988,0.14828715153687091,-0.5948197228748144,3.5122237613095644,3.094438891405755,2.1443473677070184,-1.5902879779576429
183,-2.7368966604876697,7.935122894924147,-2.346067001058974,-2.790362039915649,-2.013627669150146,-0.5313146428092416,-0.42474756400613095,0.006601661341598331,-0.10894419111818159,0.14587819131900207
182,-2.2949218477659086,-1.225554198724148,-0.9189739487323548,3.625561086699999,-0.49460963682913156,-3.2765073952481694,1.9283529255849032,3.935802780941787,2.9106438000327244,-0.21689974119030525
101,0.9222877889162795,2.0269354385692964,0.9483802348256983,-6.622057321876915,3.13367452391202,1.2852388847246754,-1.0507381410252004,-3.970219978725094,1.870253260345844,-1.1735547579820043
22,-0.8064266316334872,-0.7093089316481889,1.112555710667575,4.7296178873570165,-0.2879666029921863,-1.8941817355805417,-6.407542617277449,2.2730994598989627,-3.536353191395043,5.882540488492219
141,2.8320704095205405,-1.0062208197743212,2.4952243573299264,-1.9206195892397402,1.334497412325567,0.6481540591505558,0.15499351980921527,0.9903763600582681,-0.13010935607822557,0.49379421287602454
3,2.2571210122904946,-2.7707920234401504,1.8635464308854985,1.5529568189272258,2.743651088461134,0.5566864766784296,-0.40727904521562647,-0.3901836015341147,-4.638373449132503,6.018045888571334
119,4.433528916999416,14.133948322365221,-2.4609265008076777,-3.050011672109787,-1.7616526958365686,0.0659706577627569,-0.6110113668173096,0.21179297313152678,-2.354872095968866,-0.8110835110446706
150,-5.394907740491187,-0.321992548231799,-1.5726069520663084,-3.060898488190132,-0.5711453259412921,-0.253424796292772,-1.2467681473410337,0.14823066241479116,-0.371817214199332,-0.45271853696719033
97,-2.8149236514048077,-1.0789676162752662,0.9803099237100756,1.8344227162038855,0.6319469476728538,0.3628112375487178,-4.303529579872365,-3.6596135373968526,0.5964981941508417,3.9111747195110733
144,1.4402758422256468,-2.0623072471635155,0.2768815926684149,1.437305248573977,2.538527919852178,2.4693689581487543,-6.788938826296822,-0.36203264352329784,-3.1404890434070314,5.50926610134883
